id,candidato,data_ited,conversation_id,referenced_tweet_id
1579112053654290433,Lula,2022-10-10,1579112053654290433,
1579094370275717120,Lula,2022-10-10,1579094370275717120,
1579064787467501569,Lula,2022-10-10,1579064787467501569,
1578916945583538176,Lula,2022-10-10,1578916945583538176,
1578898617565323266,Lula,2022-10-10,1578898617565323266,
1579612292735717376,Lula,2022-10-11,1579612292735717376,
1579603235148828672,Lula,2022-10-11,1579603235148828672,
1579569467511955457,Lula,2022-10-11,1579569467511955457,
1579568822130216960,Lula,2022-10-11,1579568822130216960,
1579567506531885056,Lula,2022-10-11,1579567506531885056,
1579567073516486657,Lula,2022-10-11,1579567073516486657,
1579546279386173441,Lula,2022-10-11,1579546279386173441,
1579532108313280512,Lula,2022-10-11,1579532108313280512,
1579507216260157442,Lula,2022-10-11,1579507216260157442,
1579486993037524992,Lula,2022-10-11,1579486993037524992,
1579471982743408641,Lula,2022-10-11,1579471982743408641,1578886434853113856
1579457594716225538,Lula,2022-10-11,1579457594716225538,
1579428344579620865,Lula,2022-10-11,1579428344579620865,
1579427735910633472,Lula,2022-10-11,1579427735910633472,
1579427534600818690,Lula,2022-10-11,1579427534600818690,
1579427247278415872,Lula,2022-10-11,1579427247278415872,
1579426793001746433,Lula,2022-10-11,1579426793001746433,
1579426581013229570,Lula,2022-10-11,1579426581013229570,
1579426338012033025,Lula,2022-10-11,1579426338012033025,
1579425836218093569,Lula,2022-10-11,1579425836218093569,
1579425227427442688,Lula,2022-10-11,1579425227427442688,
1579422957818241024,Lula,2022-10-11,1579422957818241024,
1579305490299121664,Lula,2022-10-11,1579305490299121664,
1579287124649869312,Lula,2022-10-11,1579287124649869312,
1579274955644358657,Lula,2022-10-11,1579274955644358657,
1579265768650219520,Lula,2022-10-11,1579265768650219520,
1579983766180986880,Lula,2022-10-12,1579983766180986880,
1579982980290076673,Lula,2022-10-12,1579982980290076673,
1579981566998351872,Lula,2022-10-12,1579981566998351872,
1579981365441073152,Lula,2022-10-12,1579981365441073152,
1579981124435988480,Lula,2022-10-12,1579981124435988480,
1579980844776976385,Lula,2022-10-12,1579980844776976385,
1579980537993003008,Lula,2022-10-12,1579980537993003008,
1579965091503833093,Lula,2022-10-12,1579965091503833093,
1579957124339490816,Lula,2022-10-12,1579957124339490816,
1579948655783858176,Lula,2022-10-12,1579948655783858176,
1579942900422828032,Lula,2022-10-12,1579942900422828032,
1579940524207001601,Lula,2022-10-12,1579940524207001601,
1579934673501048833,Lula,2022-10-12,1579934673501048833,
1579921099252715521,Lula,2022-10-12,1579921099252715521,1578038101137821696
1579907292551868416,Lula,2022-10-12,1579907279482392576,1579907285761282048
1579907285761282048,Lula,2022-10-12,1579907279482392576,1579907283303428096
1579907283303428096,Lula,2022-10-12,1579907279482392576,1579907279482392576
1579907279482392576,Lula,2022-10-12,1579907279482392576,
1579888399930064899,Lula,2022-10-12,1579888399930064899,
1579850306396921856,Lula,2022-10-12,1579850306396921856,
1579833071712759808,Lula,2022-10-12,1579833071712759808,
1579815596522622979,Lula,2022-10-12,1579815596522622979,
1579782764949565441,Lula,2022-10-12,1579782203671990272,1579782203671990272
1579782203671990272,Lula,2022-10-12,1579782203671990272,
1579652536717684736,Lula,2022-10-12,1579652536717684736,
1579633593717968896,Lula,2022-10-12,1579633593717968896,
1579626360687165441,Lula,2022-10-12,1579626360687165441,1579620744124043265
1579626212569513984,Lula,2022-10-12,1579620744124043265,1579620744124043265
1580345077322289160,Lula,2022-10-13,1580345077322289160,1580330047877316608
1580336125637718016,Lula,2022-10-13,1580336125637718016,
1580326934101180416,Lula,2022-10-13,1580326934101180416,
1580320899001032705,Lula,2022-10-13,1580320899001032705,
1580320584139145217,Lula,2022-10-13,1580320584139145217,
1580320102976655361,Lula,2022-10-13,1580320102976655361,
1580319615363608577,Lula,2022-10-13,1580319615363608577,
1580319418323972097,Lula,2022-10-13,1580319418323972097,
1580318137295118338,Lula,2022-10-13,1580318137295118338,
1580309089778810880,Lula,2022-10-13,1580309089778810880,
1580292055955537920,Lula,2022-10-13,1580292055955537920,
1580288244679593984,Lula,2022-10-13,1580288244679593984,1580243929961594882
1580286075238371328,Lula,2022-10-13,1580286075238371328,
1580285602146418688,Lula,2022-10-13,1580285602146418688,
1580285098498617345,Lula,2022-10-13,1580285098498617345,
1580284397869142016,Lula,2022-10-13,1580284397869142016,
1580280344208584706,Lula,2022-10-13,1580280344208584706,
1580277317792075777,Lula,2022-10-13,1580277317792075777,
1580267129349316608,Lula,2022-10-13,1580267129349316608,
1580250949754712064,Lula,2022-10-13,1580250949754712064,
1580235252009680897,Lula,2022-10-13,1580235252009680897,
1580233274625884170,Lula,2022-10-13,1580233274625884170,
1580217461453950977,Lula,2022-10-13,1580217461453950977,
1580214096959373312,Lula,2022-10-13,1580214096959373312,
1580212602633826304,Lula,2022-10-13,1580212602633826304,
1580211830621753344,Lula,2022-10-13,1580211830621753344,
1580192786443546624,Lula,2022-10-13,1580192786443546624,
1580190307358244865,Lula,2022-10-13,1580190307358244865,
1580180192051724288,Lula,2022-10-13,1580180192051724288,
1580176111216242689,Lula,2022-10-13,1580175240792940544,1580175240792940544
1580175240792940544,Lula,2022-10-13,1580175240792940544,
1580143016148627456,Lula,2022-10-13,1580143016148627456,
1580014025370656768,Lula,2022-10-13,1580014025370656768,
1579996980021178368,Lula,2022-10-13,1579996980021178368,
1579985347525906432,Lula,2022-10-13,1579985347525906432,
1580697793483919365,Lula,2022-10-14,1580697793483919365,1580655036207550465
1580680880976146432,Lula,2022-10-14,1580680880976146432,1580512065340379137
1580673191390810112,Lula,2022-10-14,1580673191390810112,
1580661853838987264,Lula,2022-10-14,1580661853838987264,
1580661515384156161,Lula,2022-10-14,1580661515384156161,
1580658498634887168,Lula,2022-10-14,1580658498634887168,
1580657498692153344,Lula,2022-10-14,1580657498692153344,
1580656703498227712,Lula,2022-10-14,1580656703498227712,
1580656490771525635,Lula,2022-10-14,1580656490771525635,
1580635978687213568,Lula,2022-10-14,1580635978687213568,
1580623296202432512,Lula,2022-10-14,1580623296202432512,1580579482615762946
1580608675621707777,Lula,2022-10-14,1580608675621707777,
1580604774856024074,Lula,2022-10-14,1580604774856024074,
1580595223582736385,Lula,2022-10-14,1580595223582736385,
1580594970167152640,Lula,2022-10-14,1580594970167152640,
1580593621690068992,Lula,2022-10-14,1580593621690068992,
1580593390457978885,Lula,2022-10-14,1580593390457978885,
1580593138271256577,Lula,2022-10-14,1580593138271256577,
1580592857454641152,Lula,2022-10-14,1580592857454641152,
1580591859206094850,Lula,2022-10-14,1580591859206094850,
1580576235566030852,Lula,2022-10-14,1580576235566030852,
1580572753169911808,Lula,2022-10-14,1580572753169911808,
1580565017996693504,Lula,2022-10-14,1580565017996693504,
1580564657474969601,Lula,2022-10-14,1580564657474969601,
1580564429501911043,Lula,2022-10-14,1580564429501911043,
1580562595404484611,Lula,2022-10-14,1580562595404484611,
1580562206764470273,Lula,2022-10-14,1580562206764470273,
1580558800729542656,Lula,2022-10-14,1580558800729542656,
1580548734185676804,Lula,2022-10-14,1580548734185676804,
1580508333983006720,Lula,2022-10-14,1580508333983006720,
1580391129001779200,Lula,2022-10-14,1580391129001779200,
1580386630502060033,Lula,2022-10-14,1580386630502060033,
1580360038602149888,Lula,2022-10-14,1580360038602149888,
1580352053343232000,Lula,2022-10-14,1580352053343232000,
1581068535832641536,Lula,2022-10-15,1581068535832641536,
1581055773026955265,Lula,2022-10-15,1581055773026955265,
1581034125624225792,Lula,2022-10-15,1581034125624225792,
1581014423967535105,Lula,2022-10-15,1581014423967535105,
1581003443828727808,Lula,2022-10-15,1581003443828727808,
1580997460843188224,Lula,2022-10-15,1580997460843188224,
1580991790835908608,Lula,2022-10-15,1580991790835908608,
1580991223061696512,Lula,2022-10-15,1580991223061696512,
1580990680066756609,Lula,2022-10-15,1580990680066756609,
1580987471080599553,Lula,2022-10-15,1580987471080599553,
1580987198253715456,Lula,2022-10-15,1580987198253715456,
1580986235509559296,Lula,2022-10-15,1580986235509559296,
1580986064042225664,Lula,2022-10-15,1580986064042225664,
1580985859716706305,Lula,2022-10-15,1580985859716706305,
1580985119090741249,Lula,2022-10-15,1580985119090741249,
1580984169533825025,Lula,2022-10-15,1580984169533825025,
1580983709305475072,Lula,2022-10-15,1580983709305475072,
1580976058652045312,Lula,2022-10-15,1580976058652045312,
1580965038520557569,Lula,2022-10-15,1580965038520557569,
1580955321744457728,Lula,2022-10-15,1580955321744457728,
1580953651291787265,Lula,2022-10-15,1580953651291787265,
1580944683613581312,Lula,2022-10-15,1580944683613581312,
1580944152589905920,Lula,2022-10-15,1580944152589905920,
1580943710115618817,Lula,2022-10-15,1580943710115618817,
1580943065044295680,Lula,2022-10-15,1580943065044295680,
1580942551041081346,Lula,2022-10-15,1580942551041081346,
1580936928093884418,Lula,2022-10-15,1580936928093884418,
1580936724577779714,Lula,2022-10-15,1580936724577779714,
1580935781111435269,Lula,2022-10-15,1580935781111435269,
1580935511715110912,Lula,2022-10-15,1580935511715110912,
1580935260992245760,Lula,2022-10-15,1580935260992245760,
1580933612727578624,Lula,2022-10-15,1580933612727578624,
1580930844726001664,Lula,2022-10-15,1580930844726001664,
1580893106781622279,Lula,2022-10-15,1580893106781622279,1580654737472782338
1580868870121738240,Lula,2022-10-15,1580868870121738240,
1580748365314560000,Lula,2022-10-15,1580748365314560000,
1580733184127688704,Lula,2022-10-15,1580733184127688704,
1580724140041871361,Lula,2022-10-15,1580724140041871361,
1580718151981232128,Lula,2022-10-15,1580718151981232128,
1581429707039309826,Lula,2022-10-16,1581429704040411136,1581429704040411136
1581429704040411136,Lula,2022-10-16,1581429704040411136,
1581415560268902400,Lula,2022-10-16,1581415560268902400,
1581388401584078848,Lula,2022-10-16,1581388401584078848,
1581372010441342976,Lula,2022-10-16,1581372010441342976,
1581347582571204608,Lula,2022-10-16,1581347582571204608,1581309909018476545
1581321694592917504,Lula,2022-10-16,1581321694592917504,
1581302611306741763,Lula,2022-10-16,1581302611306741763,
1581282949986938883,Lula,2022-10-16,1581282949986938883,
1581232873700749312,Lula,2022-10-16,1581232871918161920,1581232871918161920
1581232871918161920,Lula,2022-10-16,1581232871918161920,
1581108381418672130,Lula,2022-10-16,1581108381418672130,
1581087738786258945,Lula,2022-10-16,1581087738786258945,
1581081585696137218,Lula,2022-10-16,1581081585696137218,
1581796495853961216,Lula,2022-10-17,1581796495853961216,
1581794333707366400,Lula,2022-10-17,1581794333707366400,1581791591131291648
1581793565512196098,Lula,2022-10-17,1581793565512196098,
1581791684622372864,Lula,2022-10-17,1581791684622372864,
1581790766006824960,Lula,2022-10-17,1581790766006824960,
1581790262547795969,Lula,2022-10-17,1581790262547795969,
1581790008008396800,Lula,2022-10-17,1581790008008396800,
1581789022527303682,Lula,2022-10-17,1581789022527303682,
1581788286359478272,Lula,2022-10-17,1581788286359478272,
1581787703750045697,Lula,2022-10-17,1581787703750045697,
1581787346072059904,Lula,2022-10-17,1581787346072059904,
1581787123568369664,Lula,2022-10-17,1581787123568369664,
1581785809417424897,Lula,2022-10-17,1581785809417424897,
1581785655188721665,Lula,2022-10-17,1581785655188721665,
1581785495570624512,Lula,2022-10-17,1581785495570624512,
1581784280207740929,Lula,2022-10-17,1581784280207740929,
1581765639647395840,Lula,2022-10-17,1581765639647395840,
1581743507970363392,Lula,2022-10-17,1581743507970363392,
1581719019739979777,Lula,2022-10-17,1581719019739979777,
1581708932556406786,Lula,2022-10-17,1581708932556406786,
1581690587363037184,Lula,2022-10-17,1581690587363037184,
1581658669174861824,Lula,2022-10-17,1581658663550214144,1581658663550214144
1581658663550214144,Lula,2022-10-17,1581658663550214144,
1581639229272391681,Lula,2022-10-17,1581639229272391681,
1581598495064018945,Lula,2022-10-17,1581598495064018945,
1581462735522795520,Lula,2022-10-17,1581462735522795520,
1581450069198659585,Lula,2022-10-17,1581450069198659585,
1582152131829719040,Lula,2022-10-18,1582152131829719040,
1582142571383775232,Lula,2022-10-18,1582142571383775232,
1582115100269641728,Lula,2022-10-18,1582115100269641728,
1582092900141502464,Lula,2022-10-18,1582092900141502464,
1582086554105049088,Lula,2022-10-18,1582086554105049088,1582082610695917575
1582081488568274944,Lula,2022-10-18,1582081488568274944,
1582061629126025216,Lula,2022-10-18,1582061629126025216,
1582049637862895622,Lula,2022-10-18,1582049637862895622,
1582041501101850625,Lula,2022-10-18,1582041501101850625,
1582034716332810240,Lula,2022-10-18,1582034716332810240,
1582034379370790912,Lula,2022-10-18,1582034379370790912,
1582034187753648128,Lula,2022-10-18,1582034187753648128,
1582029547473874944,Lula,2022-10-18,1582029547473874944,
1582017981957013504,Lula,2022-10-18,1582017981957013504,
1581992776727949314,Lula,2022-10-18,1581991426929602561,1581991426929602561
1581991426929602561,Lula,2022-10-18,1581991426929602561,
1581963439240773633,Lula,2022-10-18,1581963439240773633,
1581845313606017026,Lula,2022-10-18,1581845313606017026,
1581837100768296960,Lula,2022-10-18,1581837100768296960,
1581829713428783104,Lula,2022-10-18,1581829713428783104,
1581825347137699841,Lula,2022-10-18,1581825347137699841,
1581819095472742400,Lula,2022-10-18,1581819095472742400,
1581807382367465472,Lula,2022-10-18,1581807382367465472,
1581806416100134912,Lula,2022-10-18,1581806416100134912,
1581806233694019584,Lula,2022-10-18,1581806233694019584,
1581806082695258114,Lula,2022-10-18,1581806082695258114,
1581805810191020034,Lula,2022-10-18,1581805810191020034,
1581804888983769089,Lula,2022-10-18,1581804888983769089,
1581801158053888000,Lula,2022-10-18,1581801158053888000,
1581800982236712962,Lula,2022-10-18,1581800982236712962,
1581798111185629185,Lula,2022-10-18,1581798111185629185,
1582519029885210624,Lula,2022-10-19,1582519029885210624,
1582517842444185600,Lula,2022-10-19,1582517842444185600,
1582515611166740480,Lula,2022-10-19,1582515611166740480,
1582510883061628928,Lula,2022-10-19,1582510883061628928,
1582510666518528000,Lula,2022-10-19,1582510666518528000,
1582510480572108801,Lula,2022-10-19,1582510480572108801,
1582506355943800833,Lula,2022-10-19,1582506355943800833,
1582505525765632000,Lula,2022-10-19,1582505525765632000,
1582505355791081472,Lula,2022-10-19,1582505355791081472,
1582504556696510465,Lula,2022-10-19,1582504556696510465,
1582502267445354497,Lula,2022-10-19,1582502267445354497,
1582501645128069121,Lula,2022-10-19,1582501645128069121,
1582500494341468160,Lula,2022-10-19,1582500494341468160,
1582499746136043520,Lula,2022-10-19,1582499746136043520,
1582499560886534145,Lula,2022-10-19,1582499560886534145,
1582498518698463233,Lula,2022-10-19,1582498518698463233,
1582498343628177408,Lula,2022-10-19,1582498343628177408,
1582497499029286913,Lula,2022-10-19,1582497499029286913,
1582495065645387778,Lula,2022-10-19,1582495065645387778,
1582494009574199296,Lula,2022-10-19,1582494009574199296,
1582489260904837120,Lula,2022-10-19,1582489260904837120,
1582474546195574784,Lula,2022-10-19,1582473926491660288,1582473926491660288
1582473926491660288,Lula,2022-10-19,1582473926491660288,
1582458604678176768,Lula,2022-10-19,1582458604678176768,
1582439939891163136,Lula,2022-10-19,1582430300017000448,1582430300017000448
1582430300017000448,Lula,2022-10-19,1582430300017000448,
1582386809262116864,Lula,2022-10-19,1582386809262116864,
1582378550987923456,Lula,2022-10-19,1582378550987923456,
1582370322296475652,Lula,2022-10-19,1582370322296475652,
1582370149029462016,Lula,2022-10-19,1582370149029462016,
1582369888210849792,Lula,2022-10-19,1582369888210849792,
1582355081655390209,Lula,2022-10-19,1582355081655390209,
1582337229292474368,Lula,2022-10-19,1582337229292474368,1582303202443431937
1582324015409922048,Lula,2022-10-19,1582324015409922048,
1582191113036709892,Lula,2022-10-19,1582191113036709892,
1582181547402067968,Lula,2022-10-19,1582181547402067968,
1582167611236044800,Lula,2022-10-19,1582144139734704129,1582144139734704129
1582161809901260800,Lula,2022-10-19,1582161809901260800,
1582879791799099392,Lula,2022-10-20,1582879791799099392,
1582874118940024832,Lula,2022-10-20,1582874118940024832,
1582850613104500737,Lula,2022-10-20,1582850613104500737,
1582838821741207552,Lula,2022-10-20,1582838821741207552,
1582833070763229185,Lula,2022-10-20,1582833070763229185,
1582832719762898945,Lula,2022-10-20,1582832719762898945,
1582832367906869248,Lula,2022-10-20,1582832367906869248,
1582831495605288960,Lula,2022-10-20,1582831495605288960,
1582819036642975744,Lula,2022-10-20,1582819036642975744,
1582812229002727424,Lula,2022-10-20,1582812229002727424,
1582812061096374272,Lula,2022-10-20,1582812061096374272,
1582809725074567168,Lula,2022-10-20,1582809725074567168,
1582807087717175296,Lula,2022-10-20,1582807087717175296,
1582806862885318657,Lula,2022-10-20,1582806862885318657,
1582806597486530560,Lula,2022-10-20,1582806597486530560,
1582804600679432192,Lula,2022-10-20,1582804600679432192,
1582796868404510721,Lula,2022-10-20,1582796868404510721,
1582787085375012866,Lula,2022-10-20,1582787085375012866,
1582763016533463040,Lula,2022-10-20,1582763016533463040,
1582757247737659395,Lula,2022-10-20,1582757247737659395,
1582746251791331329,Lula,2022-10-20,1582746251791331329,
1582746065043787776,Lula,2022-10-20,1582746065043787776,
1582742501416325121,Lula,2022-10-20,1582742501416325121,
1582742201859473408,Lula,2022-10-20,1582742201859473408,
1582741055081848833,Lula,2022-10-20,1582741055081848833,
1582722405696692224,Lula,2022-10-20,1582722405696692224,
1582699592457814017,Lula,2022-10-20,1582699592457814017,
1582679272140857344,Lula,2022-10-20,1582679272140857344,
1582554490514784258,Lula,2022-10-20,1582554490514784258,
1582540272973455362,Lula,2022-10-20,1582540272973455362,
1583241811497488384,Lula,2022-10-21,1583241811497488384,
1583239155399950336,Lula,2022-10-21,1583239155399950336,
1583238295294599168,Lula,2022-10-21,1583238295294599168,
1583238151287341056,Lula,2022-10-21,1583238151287341056,
1583236962135474179,Lula,2022-10-21,1583236962135474179,
1583236527001591808,Lula,2022-10-21,1583236527001591808,
1583236315164086272,Lula,2022-10-21,1583236315164086272,
1583235940323323904,Lula,2022-10-21,1583235940323323904,
1583235108362153984,Lula,2022-10-21,1583235108362153984,
1583234544911945728,Lula,2022-10-21,1583234544911945728,
1583224133466607616,Lula,2022-10-21,1583224133466607616,
1583216565310611468,Lula,2022-10-21,1583216565310611468,
1583196145811361792,Lula,2022-10-21,1583196145811361792,1581982069194129409
1583177057290588160,Lula,2022-10-21,1583177057290588160,
1583170076290609153,Lula,2022-10-21,1583170076290609153,
1583161811024502786,Lula,2022-10-21,1583161811024502786,
1583141312311676928,Lula,2022-10-21,1583141312311676928,
1583138249970946050,Lula,2022-10-21,1583138249970946050,
1583138108450951168,Lula,2022-10-21,1583138108450951168,
1583137885896642571,Lula,2022-10-21,1583137885896642571,
1583129342326243328,Lula,2022-10-21,1583129342326243328,
1583124223274278912,Lula,2022-10-21,1583124223274278912,
1583122284801556480,Lula,2022-10-21,1583122284801556480,
1583106893286764544,Lula,2022-10-21,1583106893286764544,
1583095134052179969,Lula,2022-10-21,1583095134052179969,
1583094868846735360,Lula,2022-10-21,1583094868846735360,
1583094599064899584,Lula,2022-10-21,1583094599064899584,
1583094301164474368,Lula,2022-10-21,1583094301164474368,
1583093945843994625,Lula,2022-10-21,1583093945843994625,
1583085979950538753,Lula,2022-10-21,1583085979950538753,
1583082635701911552,Lula,2022-10-21,1583082635701911552,
1583062891586260994,Lula,2022-10-21,1583062882597867521,1583062882597867521
1583062882597867521,Lula,2022-10-21,1583062882597867521,
1583043986515963904,Lula,2022-10-21,1583043986515963904,
1582888558452690944,Lula,2022-10-21,1582888558452690944,
1583608893632319489,Lula,2022-10-22,1583608893632319489,
1583601845649301504,Lula,2022-10-22,1583601845649301504,
1583600342733705216,Lula,2022-10-22,1583600342733705216,
1583598204750221313,Lula,2022-10-22,1583598204750221313,
1583588074625589248,Lula,2022-10-22,1583588074625589248,
1583586458954133504,Lula,2022-10-22,1583586458954133504,
1583586302015918080,Lula,2022-10-22,1583586302015918080,
1583586176241262592,Lula,2022-10-22,1583586176241262592,
1583584619563167744,Lula,2022-10-22,1583584619563167744,
1583584364038090752,Lula,2022-10-22,1583584364038090752,
1583583995413299200,Lula,2022-10-22,1583583995413299200,
1583583753099616257,Lula,2022-10-22,1583583753099616257,
1583583333694418944,Lula,2022-10-22,1583583333694418944,
1583563351560704001,Lula,2022-10-22,1583563351560704001,
1583561580561956865,Lula,2022-10-22,1583561580561956865,
1583557159110909952,Lula,2022-10-22,1583557159110909952,1583509852022005762
1583549845885063169,Lula,2022-10-22,1583549845885063169,
1583549355638030337,Lula,2022-10-22,1583549355638030337,
1583548596649005058,Lula,2022-10-22,1583548596649005058,
1583548088022888448,Lula,2022-10-22,1583548088022888448,
1583547527219281921,Lula,2022-10-22,1583547527219281921,
1583528813819924481,Lula,2022-10-22,1583528813819924481,
1583528581019226113,Lula,2022-10-22,1583528581019226113,
1583528370100662277,Lula,2022-10-22,1583528370100662277,
1583523808899923968,Lula,2022-10-22,1583523808899923968,
1583518332799811585,Lula,2022-10-22,1583518332799811585,
1583503089616945152,Lula,2022-10-22,1583503089616945152,
1583494570859724801,Lula,2022-10-22,1583494570859724801,
1583493742891106306,Lula,2022-10-22,1583493742891106306,
1583491765579165696,Lula,2022-10-22,1583491765579165696,
1583491435214405637,Lula,2022-10-22,1583491435214405637,
1583490994573828096,Lula,2022-10-22,1583490994573828096,
1583488334776569856,Lula,2022-10-22,1583488334776569856,
1583477032125546501,Lula,2022-10-22,1583477032125546501,
1583465673057275904,Lula,2022-10-22,1583465673057275904,
1583462473348550667,Lula,2022-10-22,1583462473348550667,
1583454375636504581,Lula,2022-10-22,1583454375636504581,1583438139414102016
1583423971554660352,Lula,2022-10-22,1583423971554660352,
1583410370588610561,Lula,2022-10-22,1583410370588610561,
1583298097375236098,Lula,2022-10-22,1583298097375236098,
1583268435080773632,Lula,2022-10-22,1583268435080773632,
1583258412946980864,Lula,2022-10-22,1583258412946980864,
1583964388549353472,Lula,2022-10-23,1583964388549353472,1583951849472020480
1583954105659113472,Lula,2022-10-23,1583954105659113472,1583882451817897984
1583938323227168769,Lula,2022-10-23,1583938323227168769,
1583920564204613635,Lula,2022-10-23,1583920564204613635,
1583902123649306624,Lula,2022-10-23,1583902123649306624,1583656891728920576
1583890116891668480,Lula,2022-10-23,1583890116891668480,1583793579197345793
1583881838665166849,Lula,2022-10-23,1583881838665166849,
1583874167317094401,Lula,2022-10-23,1583874167317094401,
1583870304958308353,Lula,2022-10-23,1583870304958308353,
1583870093041115136,Lula,2022-10-23,1583870093041115136,
1583869899331424262,Lula,2022-10-23,1583869899331424262,
1583857491393548288,Lula,2022-10-23,1583857491393548288,
1583853791967088646,Lula,2022-10-23,1583853791967088646,
1583853572068102146,Lula,2022-10-23,1583853572068102146,
1583853479281692672,Lula,2022-10-23,1583853479281692672,
1583842886457913344,Lula,2022-10-23,1583842886457913344,
1583838058746908674,Lula,2022-10-23,1583838058746908674,
1583836397798330370,Lula,2022-10-23,1583836397798330370,
1583836046504386560,Lula,2022-10-23,1583836046504386560,
1583835677808267264,Lula,2022-10-23,1583835677808267264,
1583835372496117760,Lula,2022-10-23,1583835372496117760,
1583833823791677441,Lula,2022-10-23,1583833823791677441,
1583833486900985863,Lula,2022-10-23,1583833486900985863,
1583832840302522368,Lula,2022-10-23,1583832840302522368,
1583832554062643200,Lula,2022-10-23,1583832554062643200,
1583832290194784257,Lula,2022-10-23,1583832290194784257,
1583832041858400256,Lula,2022-10-23,1583832041858400256,
1583830491693580289,Lula,2022-10-23,1583830491693580289,
1583821659328630785,Lula,2022-10-23,1583821659328630785,
1583768451872849920,Lula,2022-10-23,1583768449603751937,1583768449603751937
1583768449603751937,Lula,2022-10-23,1583768449603751937,
1583642806316584960,Lula,2022-10-23,1583641419452805121,1583641419452805121
1583641419452805121,Lula,2022-10-23,1583641419452805121,
1583627956630716417,Lula,2022-10-23,1583627956630716417,
1583613564299882496,Lula,2022-10-23,1583613564299882496,
1583610278763429888,Lula,2022-10-23,1583610278763429888,
1584333132622274560,Lula,2022-10-24,1584333132622274560,
1584331782555545601,Lula,2022-10-24,1584331782555545601,
1584331090759540737,Lula,2022-10-24,1584331090759540737,
1584330720356417537,Lula,2022-10-24,1584330720356417537,
1584330518891360256,Lula,2022-10-24,1584330518891360256,
1584329516251770880,Lula,2022-10-24,1584329516251770880,
1584327710050242561,Lula,2022-10-24,1584327710050242561,
1584326511863029760,Lula,2022-10-24,1584326229918113792,1584326229918113792
1584326229918113792,Lula,2022-10-24,1584326229918113792,
1584310895768846336,Lula,2022-10-24,1584293297841111040,1584293297841111040
1584309632024989696,Lula,2022-10-24,1584309632024989696,1584293297841111040
1584273176913068034,Lula,2022-10-24,1584273176913068034,
1584255323983859712,Lula,2022-10-24,1584255323983859712,
1584229759763894274,Lula,2022-10-24,1584229759763894274,
1584226517957369858,Lula,2022-10-24,1584226517957369858,
1584224093909397507,Lula,2022-10-24,1584224093909397507,
1584218818108624896,Lula,2022-10-24,1584218818108624896,
1584177039656919040,Lula,2022-10-24,1584177039656919040,
1584155335656321026,Lula,2022-10-24,1584155335656321026,
1584139585340473347,Lula,2022-10-24,1584139585340473347,
1583988410393325568,Lula,2022-10-24,1583988410393325568,
1583975984914579457,Lula,2022-10-24,1583975984914579457,
1584676294029348866,Lula,2022-10-25,1584676294029348866,
1584664431618711552,Lula,2022-10-25,1584664431618711552,
1584646261566676992,Lula,2022-10-25,1584646255527211008,1584646258932600833
1584646258932600833,Lula,2022-10-25,1584646255527211008,1584646255527211008
1584646255527211008,Lula,2022-10-25,1584646255527211008,
1584627654644629504,Lula,2022-10-25,1584627654644629504,
1584611504610889728,Lula,2022-10-25,1584611504610889728,
1584611102502973440,Lula,2022-10-25,1584611102502973440,
1584609073340641280,Lula,2022-10-25,1584609073340641280,
1584608849494888448,Lula,2022-10-25,1584608849494888448,
1584606712673472514,Lula,2022-10-25,1584606712673472514,
1584605583877214208,Lula,2022-10-25,1584605583877214208,
1584605281371070464,Lula,2022-10-25,1584605281371070464,
1584605034628624384,Lula,2022-10-25,1584605034628624384,
1584604814205673472,Lula,2022-10-25,1584604814205673472,
1584601523476398081,Lula,2022-10-25,1584601523476398081,
1584575684122316800,Lula,2022-10-25,1584575684122316800,
1584546268847951876,Lula,2022-10-25,1584546268847951876,
1584524131776704513,Lula,2022-10-25,1584524131776704513,
1584492038220763136,Lula,2022-10-25,1584492038220763136,1584366358078242816
1584376594218463233,Lula,2022-10-25,1584376594218463233,
1584371769091072000,Lula,2022-10-25,1584371769091072000,
1584356123187896321,Lula,2022-10-25,1584356123187896321,
1584355772229484544,Lula,2022-10-25,1584355772229484544,
1584354002174504960,Lula,2022-10-25,1584354002174504960,
1584353357916884992,Lula,2022-10-25,1584353357916884992,
1584352246069751808,Lula,2022-10-25,1584352246069751808,
1584351595621666818,Lula,2022-10-25,1584351595621666818,
1584349903849152512,Lula,2022-10-25,1584349903849152512,
1584349316239327232,Lula,2022-10-25,1584349316239327232,
1584348509578596352,Lula,2022-10-25,1584348509578596352,
1584348124549877761,Lula,2022-10-25,1584348124549877761,
1584346302858821632,Lula,2022-10-25,1584346302858821632,
1584344980189216768,Lula,2022-10-25,1584344980189216768,
1584344071899709441,Lula,2022-10-25,1584344071899709441,
1584343806430031872,Lula,2022-10-25,1584343806430031872,
1584343547301371904,Lula,2022-10-25,1584343544390901760,1584343544390901760
1584343544390901760,Lula,2022-10-25,1584343544390901760,
1584339542320238592,Lula,2022-10-25,1584339542320238592,
1584338673109041153,Lula,2022-10-25,1584338673109041153,
1584337963403517953,Lula,2022-10-25,1584337963403517953,
1584337020314300418,Lula,2022-10-25,1584337020314300418,
1584336624732643329,Lula,2022-10-25,1584336624732643329,
1584335721480933378,Lula,2022-10-25,1584335721480933378,
1584334891332009984,Lula,2022-10-25,1584334891332009984,
1584334352606822401,Lula,2022-10-25,1584334352606822401,
