id,url,autor_nome,autor_handle,data,texto,eh_resposta,respostas,retweets,curtidas,visualizacoes,erro
1619827714516725760,https://x.com/i/web/status/1619827714516725760,Ciro Gomes,@cirogomes,2023-01-29T22:39:56.000Z,"Feliz aniversário para a querida Miguelina Vecchio, vice-presidente nacional do PDT e presidente da Ação da Mulher Trabalhista. É grande exemplo de luta e coragem! ",nao,90 Replies. Reply,119 reposts. Repost,1548 Likes. Like,"77K
 Views",
1619086313306886148,https://x.com/i/web/status/1619086313306886148,Ciro Gomes,@cirogomes,2023-01-27T21:33:52.000Z,"Meu filho Ciro faz aniversário hoje, o primogênito! Desejo muita saúde, amor e que Deus o abençoe hoje e sempre. ",nao,289 Replies. Reply,180 reposts. Repost,5387 Likes. Like,"255.7K
 Views",
1618402873326600193,https://x.com/i/web/status/1618402873326600193,Ciro Gomes,@cirogomes,2023-01-26T00:18:08.000Z,"Muitas felicidades e saúde ao meu filhão Yuri, que também é um ótimo cantor  
@_hey_jude",nao,636 Replies. Reply,316 reposts. Repost,6731 Likes. Like,"415.4K
 Views",
1617236341925740545,https://x.com/i/web/status/1617236341925740545,Ciro Gomes,@cirogomes,2023-01-22T19:02:45.000Z,"Viva Brizola! Nosso grande brasileiro Leonel de Moura Brizola completaria 101 anos hoje. Seu legado segue atual em nossas mentes e corações: exemplo de luta e amor à Pátria, amor à democracia, amor aos trabalhadores e amor à educação.",nao,661 Replies. Reply,688 reposts. Repost,7058 Likes. Like,"335K
 Views",
1614258594173575168,https://x.com/i/web/status/1614258594173575168,Ciro Gomes,@cirogomes,2023-01-14T13:50:14.000Z,"Meus sentimentos ao ministro Luís Roberto Barroso pelo falecimento de sua esposa, Tereza Barroso. Que Deus possa confortar toda sua família neste momento de dor.",nao,154 Replies. Reply,227 reposts. Repost,5846 Likes. Like,"180.3K
 Views",
1613952811842129920,https://x.com/i/web/status/1613952811842129920,Ciro Gomes,@cirogomes,2023-01-13T17:35:10.000Z,"Lamento muito o falecimento do professor Roberto Cláudio Bezerra. Foram incontáveis os momentos que conversamos sobre o Ceará, o Brasil e o mundo. Meus sentimentos à minha querida Maria das Graças e aos meus amigos 
@robertoclaudio
, 
@PriscoBezerra
, Gerardo e Elisa.",nao,35 Replies. Reply,79 reposts. Repost,1292 Likes. Like,"60.3K
 Views",
1613559687416549377,https://x.com/i/web/status/1613559687416549377,Ciro Gomes,@cirogomes,2023-01-12T15:33:02.000Z,"Parabéns, minha irmã! Que esse ano seja de muito sucesso em seus novos desafios. 
@LiaGomesCE
 ",nao,107 Replies. Reply,113 reposts. Repost,2148 Likes. Like,"81.2K
 Views",
1612192206894370816,https://x.com/i/web/status/1612192206894370816,Ciro Gomes,@cirogomes,2023-01-08T20:59:09.000Z,Um dos maiores crimes da história da República não pode ficar impune. Não há a mínima brecha para condescendência. A consciência nacional clama o MÁXIMO RIGOR DA LEI!,nao,6678 Replies. Reply,8717 reposts. Repost,96489 Likes. Like,"3M
 Views",
1612183544624812033,https://x.com/i/web/status/1612183544624812033,Ciro Gomes,@cirogomes,2023-01-08T20:24:44.000Z,"Absurdos os ataques acontecidos neste domingo, em Brasília. Que se identifiquem e sejam punidos os vândalos e, principalmente, seus patrocinadores.

Tenho enorme preocupação com a profunda divisão do País, mas nada justifica os graves crimes que estão cometendo.",nao,4399 Replies. Reply,2994 reposts. Repost,28890 Likes. Like,"1.4M
 Views",
1609384819800289281,https://x.com/i/web/status/1609384819800289281,Ciro Gomes,@cirogomes,2023-01-01T03:03:36.000Z,Esse é o meu desejo pra todos nós. Feliz 2023!,nao,2188 Replies. Reply,946 reposts. Repost,15481 Likes. Like,"1M
 Views",
1609343884315729921,https://x.com/i/web/status/1609343884315729921,Ciro Gomes,@cirogomes,2023-01-01T00:20:56.000Z,"Feliz ano novo, gente querida!",nao,1150 Replies. Reply,478 reposts. Repost,13678 Likes. Like,"654K
 Views",
1609194746957778944,https://x.com/i/web/status/1609194746957778944,Ciro Gomes,@cirogomes,2022-12-31T14:28:19.000Z,Lamento o falecimento do Papa Bento XVI. Sua trajetória está eternizada na história da Igreja Católica. Que descanse em paz.,nao,113 Replies. Reply,138 reposts. Repost,2610 Likes. Like,"130.4K
 Views",
1608547736542130176,https://x.com/i/web/status/1608547736542130176,Ciro Gomes,@cirogomes,2022-12-29T19:37:20.000Z,"Sua arte, seu exemplo, seu talento e sua preocupação com nosso país e nossas crianças estão eternizados. Me solidarizo com familiares, amigos e todos e todas que assim como eu são fãs. 

Muito obrigado, Rei Pelé! ",nao,12 Replies. Reply,98 reposts. Repost,1500 Likes. Like,"45.8K
 Views",
1608547731597033473,https://x.com/i/web/status/1608547731597033473,Ciro Gomes,@cirogomes,2022-12-29T19:37:19.000Z,"Pelé também foi inspiração para milhões - talvez bilhões - de negros e negras de todo planeta, principalmente em uma época em que a luta antirracista era sufocada das mais perversas formas.",nao,6 Replies. Reply,111 reposts. Repost,1589 Likes. Like,"49.6K
 Views",
1608547728707178497,https://x.com/i/web/status/1608547728707178497,Ciro Gomes,@cirogomes,2022-12-29T19:37:18.000Z,"Nos despedimos com muita tristeza desse grande brasileiro, Edson Arantes do Nascimento. Nosso Rei Pelé foi motivo de orgulho e alegria para todo o Brasil. 

Revolucionou o futebol, venceu três copas do mundo, marcou mais de mil gols e conquistou a admiração do mundo inteiro.",nao,80 Replies. Reply,478 reposts. Repost,7830 Likes. Like,"205K
 Views",
1606754751143874561,https://x.com/i/web/status/1606754751143874561,Ciro Gomes,@cirogomes,2022-12-24T20:52:39.000Z,Desejo um natal de muita paz e alegria! Que o exemplo de Jesus ilumine a todos e todas hoje e sempre! ,nao,839 Replies. Reply,481 reposts. Repost,10278 Likes. Like,"555.3K
 Views",
1604543909249486848,https://x.com/i/web/status/1604543909249486848,Ciro Gomes,@cirogomes,2022-12-18T18:27:33.000Z,"In the heart, in the technique, and in the grit. Great Argentina! Great Messi! Congratulations to our South American brothers! #FIFAWorldCup",nao,192 Replies. Reply,312 reposts. Repost,4983 Likes. Like,"174.5K
 Views",
1603443465072828416,https://x.com/i/web/status/1603443465072828416,Ciro Gomes,@cirogomes,2022-12-15T17:34:47.000Z,"Parabéns ao meu amigo governador, senador e grande brasileiro e cearense, 
@tassojereissati
. Que Deus te cubra de saúde e paz!",nao,164 Replies. Reply,187 reposts. Repost,2895 Likes. Like,"113.2K
 Views",
1599896197983969280,https://x.com/i/web/status/1599896197983969280,Ciro Gomes,@cirogomes,2022-12-05T22:39:12.000Z,"Que jogo bonito! Vini, Neymar, Richarlison e Paquetá! #VaiBrasil",nao,173 Replies. Reply,226 reposts. Repost,4723 Likes. Like,,
1597355997815013377,https://x.com/i/web/status/1597355997815013377,Ciro Gomes,@cirogomes,2022-11-28T22:25:21.000Z,"Jogo difícil, mas a qualidade brasileira prevaleceu! Valeu Casemiro e toda seleção!",nao,202 Replies. Reply,263 reposts. Repost,4526 Likes. Like,,
1595885689756962817,https://x.com/i/web/status/1595885689756962817,Ciro Gomes,@cirogomes,2022-11-24T21:02:53.000Z,"Bela vitória do Brasil! E para comemorar, um pouco de futebol por aqui! Parabéns Tite, Richarlison e toda equipe! ",nao,274 Replies. Reply,380 reposts. Repost,4930 Likes. Like,,
1595100825617141767,https://x.com/i/web/status/1595100825617141767,Ciro Gomes,@cirogomes,2022-11-22T17:04:07.000Z,"Lamento muito o falecimento de Erasmo Carlos. Sempre fui muito fã e tive o prazer de o encontrar pessoalmente muitas vezes. Suas músicas embalaram multidões por todo o Brasil e fazem parte de nossa história. Meus sentimentos à família, amigos e fãs.",nao,101 Replies. Reply,302 reposts. Repost,4084 Likes. Like,,
1595069811364859905,https://x.com/i/web/status/1595069811364859905,Ciro Gomes,@cirogomes,2022-11-22T15:00:52.000Z,Orgulho de ver meu caçula alfabetizado e apresentando o primeiro livro que escreveu. ,nao,631 Replies. Reply,436 reposts. Repost,10278 Likes. Like,,
1594350083327279104,https://x.com/i/web/status/1594350083327279104,Ciro Gomes,@cirogomes,2022-11-20T15:20:56.000Z,"Comemoramos os 7 anos do meu caçula, o Gael! Já estamos no clima da #CopaDoMundo2022 - eu aqui, todo orgulhoso do meu artilheiro ",nao,865 Replies. Reply,551 reposts. Repost,14419 Likes. Like,,
1594285122962214912,https://x.com/i/web/status/1594285122962214912,Ciro Gomes,@cirogomes,2022-11-20T11:02:48.000Z,O Dia da Consciência Negra é símbolo de resistência daqueles que tiveram esperança por dias melhores e coragem para lutar pelo fim da escravidão. Devemos refletir sobre esses verdadeiros heróis para fortalecer a incessante luta contra o preconceito e a opressão em nosso país.,nao,369 Replies. Reply,594 reposts. Repost,4617 Likes. Like,,
1594105552774529024,https://x.com/i/web/status/1594105552774529024,Ciro Gomes,@cirogomes,2022-11-19T23:09:15.000Z,"Feliz aniversário para a minha filha amada, que enche nossas vidas de alegria! Que Deus te cubra de bênçãos, 
@liviasaboya
 ",nao,324 Replies. Reply,216 reposts. Repost,5583 Likes. Like,,
1594007855421530112,https://x.com/i/web/status/1594007855421530112,Ciro Gomes,@cirogomes,2022-11-19T16:12:28.000Z,Doe sangue. Doe vida. O Rio e o Brasil precisam deste guerreiro outra vez de pé. E este guerreiro precisa agora de nós.,nao,85 Replies. Reply,603 reposts. Repost,3124 Likes. Like,,
1592523696446529536,https://x.com/i/web/status/1592523696446529536,Ciro Gomes,@cirogomes,2022-11-15T14:23:31.000Z,"Lamento o falecimento de Luiz Antônio Fleury Filho. Fomos colegas governadores, ele de de SP e eu do CE. No episódio do sequestro de Dom Aloísio Lorscheider, Fleury nos ajudou enviando uma equipe da polícia de SP especializada em libertação de reféns. Meus sentimentos à família.",nao,623 Replies. Reply,637 reposts. Repost,5543 Likes. Like,,
1591442147223523329,https://x.com/i/web/status/1591442147223523329,Ciro Gomes,@cirogomes,2022-11-12T14:45:50.000Z,"Hoje foi dia de acompanhar a troca de faixa do meu caçula, Gael, no judô. ",nao,1327 Replies. Reply,754 reposts. Repost,23676 Likes. Like,,
1591073173868802051,https://x.com/i/web/status/1591073173868802051,Ciro Gomes,@cirogomes,2022-11-11T14:19:40.000Z,"Hoje é dia de comemorar o aniversário de 
@AnaPaulaMatosBA
! Vice-prefeita de Salvador, conhecedora da alma do povo brasileiro como poucas pessoas e que me deu a honra de compartilhar a luta por um Projeto Nacional de Desenvolvimento. Que Deus siga te iluminando. ",nao,277 Replies. Reply,396 reposts. Repost,3897 Likes. Like,,
1590789707129987072,https://x.com/i/web/status/1590789707129987072,Ciro Gomes,@cirogomes,2022-11-10T19:33:16.000Z,"Parabéns meu querido amigo e companheiro, André Figueiredo (
@andrepdt12
). Que Deus te abençoe e que você siga lutando pelo nosso Ceará e pelo Brasil.",nao,138 Replies. Reply,211 reposts. Repost,2717 Likes. Like,,
1590444682240491520,https://x.com/i/web/status/1590444682240491520,Ciro Gomes,@cirogomes,2022-11-09T20:42:15.000Z,"Dia triste para a música brasileira. Rolando Boldrin cantava a cultura popular, a moda de viola. Meus sentimentos aos familiares, amigos e fãs.",nao,214 Replies. Reply,559 reposts. Repost,7068 Likes. Like,,
1590353687012347904,https://x.com/i/web/status/1590353687012347904,Ciro Gomes,@cirogomes,2022-11-09T14:40:40.000Z,"Um cristal se partiu ao meio e partiu o coração de todos os brasileiros. Dor e saudade, Gal. Descanse em paz. Que Deus conforte parentes, amigos e fãs. ",nao,241 Replies. Reply,659 reposts. Repost,8394 Likes. Like,,
1586866840805990402,https://x.com/i/web/status/1586866840805990402,Ciro Gomes,@cirogomes,2022-10-30T23:45:12.000Z,"Cumprindo o saudável dever democrático, quero cumprimentar o presidente Luiz Inacio Lula da Silva por sua vitória nas eleições recém apuradas.
Desejo ao presidente eleito toda a felicidade na honrosa missão a si concedida pela maioria de nosso povo brasileiro.",nao,11505 Replies. Reply,11045 reposts. Repost,183428 Likes. Like,,
1586736574590509058,https://x.com/i/web/status/1586736574590509058,Ciro Gomes,@cirogomes,2022-10-30T15:07:34.000Z,"Ciro votou nesta manhã em Fortaleza, acompanhado de 
@gisellebezerra
.",nao,2666 Replies. Reply,1357 reposts. Repost,20524 Likes. Like,,
1585242337302544384,https://x.com/i/web/status/1585242337302544384,Ciro Gomes,@cirogomes,2022-10-26T12:10:00.000Z,"Darcy Ribeiro had a dream: a sovereign Brazil that values its culture and where education is a priority. Today he would turn 100, and his teachings continue to inspire us.

""I have such a clear vision of the Brazil that can be, and will be, that it pains me to see the Brazil that is."" #Darcy100Anos",nao,1769 Replies. Reply,1805 reposts. Repost,11711 Likes. Like,,
1583840922164678656,https://x.com/i/web/status/1583840922164678656,Ciro Gomes,@cirogomes,2022-10-22T15:21:16.000Z,"My solidarity with Minister Carmen Lúcia, of the STF, victim of absurd and criminal attacks. May Brazilian institutions investigate and punish their perpetrators.",nao,9960 Replies. Reply,3819 reposts. Repost,43066 Likes. Like,,
1580244126716792833,https://x.com/i/web/status/1580244126716792833,Ciro Gomes,@cirogomes,2022-10-12T17:08:53.000Z,"Peço à Nossa Senhora Aparecida, padroeira do Brasil, que interceda junto ao Senhor pelo povo brasileiro, especialmente por nossas crianças. Amar o Brasil é pensar no futuro das crianças e jovens, é construir um país de oportunidades. Que a gente nunca perca a esperança!",nao,2727 Replies. Reply,1156 reposts. Repost,11716 Likes. Like,,
1577346631430717440,https://x.com/i/web/status/1577346631430717440,Ciro Gomes,@cirogomes,2022-10-04T17:15:17.000Z,"Pronunciamento - ""Gravo este vídeo para dizer que acompanho a decisão do meu partido, o PDT"".",nao,45557 Replies. Reply,31916 reposts. Repost,188980 Likes. Like,,
1576627527530950656,https://x.com/i/web/status/1576627527530950656,Ciro Gomes,@cirogomes,2022-10-02T14:39:51.000Z,Emocionante e inspirador ,nao,1193 Replies. Reply,434 reposts. Repost,5881 Likes. Like,,
1576598814798282752,https://x.com/i/web/status/1576598814798282752,Ciro Gomes,@cirogomes,2022-10-02T15:43:43.000Z,"A luta pelo Brasil é pelo futuro. Vamos mostrar a todos que existe uma opção viável, experiente, ficha limpa e com projeto para mudar nosso país!",nao,1436 Replies. Reply,848 reposts. Repost,11035 Likes. Like,,
1576595980660920320,https://x.com/i/web/status/1576595980660920320,Ciro Gomes,@cirogomes,2022-10-02T15:32:28.000Z,"Nossa vice-presidente 
@AnaPaulaMatosBA
 também votou em Salvador, na Bahia. Estamos nessa luta não porque é fácil, mas porque é necessário. Vamos juntos mudar o Brasil! ",nao,187 Replies. Reply,281 reposts. Repost,2681 Likes. Like,,
1576590120399998976,https://x.com/i/web/status/1576590120399998976,Ciro Gomes,@cirogomes,2022-10-02T15:09:10.000Z,"Nossa querida 
@gisellebezerra
 também votou em Fortaleza. Muito emocionada, ela segue firme na luta com rebeldia e esperança pelo nosso Brasil!",nao,183 Replies. Reply,349 reposts. Repost,3718 Likes. Like,,
1576581959949905920,https://x.com/i/web/status/1576581959949905920,Ciro Gomes,@cirogomes,2022-10-02T14:36:45.000Z,"Ciro votou há pouco em Fortaleza, no Ceará. Compareceu acompanhado de toda a família para manter seu compromisso com a mudança que o nosso Brasil precisa e merece.",nao,4609 Replies. Reply,1595 reposts. Repost,17481 Likes. Like,,
1576578917615312898,https://x.com/i/web/status/1576578917615312898,Ciro Gomes,@cirogomes,2022-10-02T14:24:40.000Z,"O meu mais profundo pesar a Raquel Lyra, filhos, parentes e amigos pela morte de seu jovem marido Fernando Lucena. Que ele descanse em paz e todos encontrem consolo para esta dor extrema.",nao,111 Replies. Reply,373 reposts. Repost,6358 Likes. Like,,
1576571913354334208,https://x.com/i/web/status/1576571913354334208,Ciro Gomes,@cirogomes,2022-10-02T13:56:50.000Z,"CIRO VOTA EM FORTALEZA | 02/10/2022
 
x.com/i/broadcasts/1
…",nao,200 Replies. Reply,310 reposts. Repost,2286 Likes. Like,,
1576568869354864641,https://x.com/i/web/status/1576568869354864641,Ciro Gomes,@cirogomes,2022-10-02T13:44:44.000Z,"CIRO VOTA EM FORTALEZA | 02/10/2022
 
x.com/i/broadcasts/1
…",nao,201 Replies. Reply,295 reposts. Repost,2120 Likes. Like,,
1576364895955783681,https://x.com/i/web/status/1576364895955783681,Ciro Gomes,@cirogomes,2022-10-02T00:14:13.000Z,"Aqui, os melhores momentos da supercarreata que fizemos hoje em Fortaleza e se replicou em várias cidades do interior do Ceará e, também, em outros pontos do Brasil. Obrigado a todas e a todos que foram às ruas manifestar o seu apoio. Vamos juntos! ",nao,341 Replies. Reply,380 reposts. Repost,2545 Likes. Like,,
1576332947741106176,https://x.com/i/web/status/1576332947741106176,Ciro Gomes,@cirogomes,2022-10-01T22:07:16.000Z,"Tenho fé que Deus vai iluminar minha palavra pra tocar o coração do povo brasileiro. Vamos ter a oportunidade de fazer uma grande revolução democrática e nossa gente enfim vai poder dizer: EU VENCI! Tô aqui pra isso – pra mudar, de fato, o Brasil. Nesse domingo é  na urna!",nao,695 Replies. Reply,756 reposts. Repost,3813 Likes. Like,,
1576305767128346624,https://x.com/i/web/status/1576305767128346624,Ciro Gomes,@cirogomes,2022-10-01T20:19:15.000Z,"É uma honra e um privilégio passar o dia com o futuro governador 
@robertoclaudio
 e nossa gente querida de Fortaleza. Estamos nessa luta não porque é fácil, mas porque é necessário. Vamos juntos mudar o Ceará e o Brasil! ",nao,191 Replies. Reply,300 reposts. Repost,1641 Likes. Like,,
1576301511495143424,https://x.com/i/web/status/1576301511495143424,Ciro Gomes,@cirogomes,2022-10-01T20:02:21.000Z,"Na super carreata do , em Fortaleza, com nosso futuro governador 
@robertoclaudio
 ",nao,243 Respostas. Resposta,296 reposts. Repost,1756 Curtidas. Curtida,,
1576290325307400192,https://x.com/i/web/status/1576290325307400192,Ciro Gomes,@cirogomes,2022-10-01T19:17:54.000Z,"Registros de hoje na minha querida Fortaleza! Como é bom estar em casa e cercado de tanta gente querida.  
@robertoclaudio",nao,236 Respostas. Resposta,344 reposts. Repost,2084 Curtidas. Curtida,,
1576289470382428161,https://x.com/i/web/status/1576289470382428161,Ciro Gomes,@cirogomes,2022-10-01T19:14:30.000Z,"Pelas ruas do Ceará, o coração explode de alegria com o carinho e a vibração do nosso povo. Hoje estamos levando festa para as ruas em mais de 100 cidades! Vem com a gente  
@robertoclaudio",nao,180 Respostas. Resposta,295 reposts. Repost,1603 Curtidas. Curtida,,
1576281202385887232,https://x.com/i/web/status/1576281202385887232,Ciro Gomes,@cirogomes,2022-10-01T18:41:39.000Z,"CARREATA EM FORTALEZA/CE | GIRO DO CIRO | 01/10/2022  
x.com/i/broadcasts/1
…",nao,475 Respostas. Resposta,347 reposts. Repost,1776 Curtidas. Curtida,,
1576225428989018112,https://x.com/i/web/status/1576225428989018112,Ciro Gomes,@cirogomes,2022-10-01T15:00:01.000Z,"’Sabadou’ com o último clipe do 
@CartunistaT
 no primeiro turno – dessa vez, em ritmo de rock and roll. Veja CIRO CONTRA O SISTEMA, a grande solução do problema!",nao,486 Respostas. Resposta,627 reposts. Repost,2309 Curtidas. Curtida,,
1576180125972013056,https://x.com/i/web/status/1576180125972013056,Ciro Gomes,@cirogomes,2022-10-01T12:00:00.000Z,"Bom dia meu Brasil! Amanhã é dia de apertar o 12 e se livrar dessa polarização cheia de ódio, incompetência e ladroeira que tá afundando nosso país. Vamos juntos!!",nao,5573 Respostas. Resposta,3419 reposts. Repost,19313 Curtidas. Curtida,,
1576018589005774848,https://x.com/i/web/status/1576018589005774848,Ciro Gomes,@cirogomes,2022-10-01T01:18:07.000Z,"A carreata era gigante vista do alto e vibrante no solo, com milhares de pessoas saudando o cortejo nas calçadas. Amanhã a movimentação continua em cem cidades de todo o Ceará.",nao,88 Respostas. Resposta,193 reposts. Repost,1682 Curtidas. Curtida,,
1576018500803518465,https://x.com/i/web/status/1576018500803518465,Ciro Gomes,@cirogomes,2022-10-01T01:17:46.000Z,"Sobral vibrou hoje com uma das maiores carreatas dos últimos tempos, com centenas de carros e mais de duas mil motos conduzindo e saudando Ciro e 
@robertoclaudio
.",nao,381 Respostas. Resposta,567 reposts. Repost,3723 Curtidas. Curtida,,
1575997020573163520,https://x.com/i/web/status/1575997020573163520,Ciro Gomes,@cirogomes,2022-09-30T23:52:24.000Z,"Supercarreata inunda as ruas de Sobral recebendo Ciro e 
@robertoclaudio
. Uma prévia das grandes carreatas que tomarão conta de 100 cidades do Ceará, amanhã, além de Fortaleza.",nao,251 Respostas. Resposta,500 reposts. Repost,2666 Curtidas. Curtida,,
1575986425392025600,https://x.com/i/web/status/1575986425392025600,Ciro Gomes,@cirogomes,2022-09-30T23:10:18.000Z,"O Ceará em festa com #CiroPresidente12 e 
@robertoclaudio
 governador   /ADM",nao,138 Respostas. Resposta,281 reposts. Repost,1535 Curtidas. Curtida,,
1575983223930511360,https://x.com/i/web/status/1575983223930511360,Ciro Gomes,@cirogomes,2022-09-30T22:57:35.000Z,"Por todo Ceará, o Time do 12 vem surpreendendo com muita força e compromisso. Domingo é dia de votar 12 pelo Brasil e 12 pelo Ceará!  /ADM",nao,209 Respostas. Resposta,416 reposts. Repost,2544 Curtidas. Curtida,,
1575976430126518272,https://x.com/i/web/status/1575976430126518272,Ciro Gomes,@cirogomes,2022-09-30T22:30:35.000Z,"Mais imagens da nossa carreata em Sobral, com nosso candidato ao governo 
@robertoclaudio
 e o vice Domingos Filho. 

Domingo é dia de votar 12 pelo Brasil e 12 pelo Ceará! ",nao,92 Respostas. Resposta,320 reposts. Repost,1458 Curtidas. Curtida,,
1575974374704046080,https://x.com/i/web/status/1575974374704046080,Ciro Gomes,@cirogomes,2022-09-30T22:22:25.000Z,"É sempre uma alegria retornar a minha querida Sobral! Participo agora da carreata do time 12, com nosso candidato ao governo 
@robertoclaudio
, o vice Domingos Filho e demais apoiadores. Vamos juntos garantir a competência e a experiência que o nosso Ceará merece! ",nao,160 Respostas. Resposta,488 reposts. Repost,2796 Curtidas. Curtida,,
1575923626641002496,https://x.com/i/web/status/1575923626641002496,Ciro Gomes,@cirogomes,2022-09-30T19:00:46.000Z,"Por mais jogo sujo que pratiquem, ELES NÃO ME INTIMIDARÃO. Não fugirei do verdadeiro embate democrático e não compactuarei com essa farsa. Tenho compromisso com a LUTA POR UM BRASIL MELHOR. Com rebeldia e esperança ainda podemos salvar nossa pátria. Levanta, Brasil!",nao,207 Respostas. Resposta,437 reposts. Repost,2060 Curtidas. Curtida,,
1575879014929281024,https://x.com/i/web/status/1575879014929281024,Ciro Gomes,@cirogomes,2022-09-30T16:03:30.000Z,"Não perca!  
cirotv.com.br",nao,87 Respostas. Resposta,249 reposts. Repost,1152 Curtidas. Curtida,,
1575863042973237248,https://x.com/i/web/status/1575863042973237248,Ciro Gomes,@cirogomes,2022-09-30T15:00:02.000Z,Eles não vão nos calar e não vão destruir nossas ideias! ,nao,291 Respostas. Resposta,562 reposts. Repost,2372 Curtidas. Curtida,,
1575821265645932546,https://x.com/i/web/status/1575821265645932546,Ciro Gomes,@cirogomes,2022-09-30T12:14:01.000Z,Esta última não consigo deixar de responder: não pedi nenhum direito de resposta simplesmente porque não puderam me acusar de absolutamente nada. De nenhum tipo de desvio moral ou político. Mais um atestado de honestidade que consigo na vida pública.,nao,444 Respostas. Resposta,748 reposts. Repost,5105 Curtidas. Curtida,,
1575821263607836673,https://x.com/i/web/status/1575821263607836673,Ciro Gomes,@cirogomes,2022-09-30T12:14:01.000Z,Não me cabe fazer apologia ou julgamento sobre desempenho (s) no debate. Mas não posso evitar duas perguntas: o tal destemperado sou eu? Por que fui o único que não precisou  pedir nem conceder nenhum direito de resposta?,nao,4511 Respostas. Resposta,2128 reposts. Repost,14690 Curtidas. Curtida,,
1575817885733167106,https://x.com/i/web/status/1575817885733167106,Ciro Gomes,@cirogomes,2022-09-30T12:00:35.000Z,"Ciro também apresentou algumas das principais propostas do Projeto Nacional de Desenvolvimento. Foi por essas e outras que ele venceu o debate, segundo levantamento da Quaest. #DebateNaGlobo",nao,52 Respostas. Resposta,201 reposts. Repost,1088 Curtidas. Curtida,,
1575817752467705856,https://x.com/i/web/status/1575817752467705856,Ciro Gomes,@cirogomes,2022-09-30T12:00:04.000Z,"No debate da Globo, Ciro denunciou, cara a cara, a corrupção e a falta de ideias de Lula e Bolsonaro. E, detalhe, ninguém se sentiu autorizado a pedir direito de resposta porque o que foi dito era a mais absoluta verdade. (…)",nao,522 Respostas. Resposta,1110 reposts. Repost,4805 Curtidas. Curtida,,
1575718879443271680,https://x.com/i/web/status/1575718879443271680,Ciro Gomes,@cirogomes,2022-09-30T05:06:13.000Z,CIRO VENCEU O DEBATE. Veja aqui o levantamento da Quaest. Ela confirma: Ciro é o melhor candidato.,nao,978 Respostas. Resposta,743 reposts. Repost,3378 Curtidas. Curtida,,
1575718192244195333,https://x.com/i/web/status/1575718192244195333,Ciro Gomes,@cirogomes,2022-09-30T05:24:27.000Z,"Vimos nesse debate tudo o que venho alertando aos brasileiros. Brigas despolitizadas, em que Bolsonaro e Lula discutem para ver qual dos dois é o mais corrupto e não debatem uma proposta para o país. Eu quero livrar nosso povo dessa bola de chumbo que nos prende ao passado.",nao,743 Replies. Reply,700 reposts. Repost,4322 Likes. Like,,
1575717184105496577,https://x.com/i/web/status/1575717184105496577,Ciro Gomes,@cirogomes,2022-09-30T05:20:26.000Z,Veja aqui o balanço que Ciro fez do #DebateNGlobo à jornalista Renata Lo Prete.,nao,163 Replies. Reply,583 reposts. Repost,2584 Likes. Like,,
1575715948023189505,https://x.com/i/web/status/1575715948023189505,Ciro Gomes,@cirogomes,2022-09-30T05:15:32.000Z,"Nas considerações finais, Ciro lembrou que Bolsonaro e Lula parecem antagônicos, mas seguem rigorosamente o mesmo modelo político e econômico. Por isso, pediu à população para se rebelar contra o sistemão, pois só assim vai surgir um novo Brasil. #DebateNaGlobo",nao,202 Replies. Reply,680 reposts. Repost,2554 Likes. Like,,
1575714270637182978,https://x.com/i/web/status/1575714270637182978,Ciro Gomes,@cirogomes,2022-09-30T05:08:52.000Z,"Ao debater sobre meio ambiente com Lula, Ciro lembrou que o Brasil de hoje exige soluções novas e os conchavos que o ex-presidente fez eliminam qualquer perspectiva de mudança. #DebateNaGlobo",nao,86 Replies. Reply,377 reposts. Repost,1481 Likes. Like,,
1575710119379230721,https://x.com/i/web/status/1575710119379230721,Ciro Gomes,@cirogomes,2022-09-30T04:52:22.000Z,"Ciro fala aqui sobre privatizações e critica o Banco Central, que permite que o Brasil pague 500 bilhões de reais apenas em juros, dinheiro suficiente para resolver o déficit habitacional do país. #DebateNaGlobo",nao,44 Replies. Reply,330 reposts. Repost,1215 Likes. Like,,
1575703332001193986,https://x.com/i/web/status/1575703332001193986,Ciro Gomes,@cirogomes,2022-09-30T04:25:24.000Z,"Nosso projeto deixa muito claro qual é o papel do Estado, qual é o papel do capital nacional e qual é o papel do capital estrangeiro. Nós prevemos tudo isso e, na verdade, a gente tem que entender qual é a finalidade de cada agente estatal. #DebateNaGlobo",nao,92 Replies. Reply,290 reposts. Repost,1386 Likes. Like,,
1575703194583400448,https://x.com/i/web/status/1575703194583400448,Ciro Gomes,@cirogomes,2022-09-30T04:24:51.000Z,"Nos últimos 12 meses, o Brasil pagou 500 bilhões de reais em juros. Isso é 20 bilhões de reais a mais do que eu precisaria para dar uma casa para todas as 6 milhões de famílias que estão sem teto hoje no Brasil. #DebateNaGlobo",nao,63 Replies. Reply,328 reposts. Repost,1364 Likes. Like,,
1575700965948362752,https://x.com/i/web/status/1575700965948362752,Ciro Gomes,@cirogomes,2022-09-30T04:16:00.000Z,"Ciro mostrou a Lula que seu projeto para a cultura é muito diferente do dele. Ciro defende a descentralização de recursos e maior apoio à cultura das periferias. Ciro também critica o modelo do Fies, que enriqueceu empresas privadas e endividou milhares de jovens. #DebateNaGlobo",nao,214 Replies. Reply,697 reposts. Repost,3008 Likes. Like,,
